mirna_id	mrna_id	gene_id	source_type	species
hsa-let-7c-5p	ENST00000437633.6	ENSG00000128512	hyb	human
hsa-miR-93-5p	ENST00000437633.6	ENSG00000128512	hyb	human
hsa-let-7b-5p	ENST00000437633.6	ENSG00000128512	hyb	human
hsa-let-7d-5p	ENST00000437633.6	ENSG00000128512	hyb	human
hsa-miR-324-3p	ENST00000437633.6	ENSG00000128512	hyb	human
hsa-miR-17-5p	ENST00000641972.1	ENSG00000197849	hyb	human
hsa-miR-30c-5p	ENST00000641972.1	ENSG00000197849	hyb	human
hsa-miR-331-3p	ENST00000677971.1	ENSG00000072062	hyb	human
hsa-miR-365a-3p	ENST00000677971.1	ENSG00000072062	hyb	human
hsa-miR-196b-5p	ENST00000677971.1	ENSG00000072062	hyb	human
hsa-miR-92a-3p	ENST00000682230.1	ENSG00000163539	hyb	human
hsa-miR-26b-5p	ENST00000682230.1	ENSG00000163539	hyb	human
hsa-miR-106b-5p	ENST00000650653.1	ENSG00000163539	hyb	human
hsa-miR-10b-5p	ENST00000333778.10	ENSG00000163539	hyb	human
hsa-miR-122-5p	ENST00000424001.5	ENSG00000072952	hyb	human
hsa-miR-149-5p	ENST00000371222.4	ENSG00000177606	hyb	human
hsa-miR-532-3p	ENST00000588657.6	ENSG00000129351	hyb	human
hsa-miR-320a-3p	ENST00000588657.6	ENSG00000129351	hyb	human
hsa-miR-186-5p	ENST00000588657.6	ENSG00000129351	hyb	human
hsa-miR-92b-3p	ENST00000588657.6	ENSG00000129351	hyb	human
hsa-miR-17-5p	ENST00000588657.6	ENSG00000129351	hyb	human
hsa-miR-615-3p	ENST00000588657.6	ENSG00000129351	hyb	human
hsa-miR-769-5p	ENST00000589998.5	ENSG00000129351	hyb	human
hsa-miR-769-5p	ENST00000592763.5	ENSG00000129351	hyb	human
hsa-miR-25-3p	ENST00000273308.9	ENSG00000257727	hyb	human
hsa-miR-92b-3p	ENST00000636077.2	ENSG00000103264	hyb	human
hsa-miR-18a-3p	ENST00000636077.2	ENSG00000103264	hyb	human
hsa-miR-615-3p	ENST00000636077.2	ENSG00000103264	hyb	human
hsa-miR-25-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-186-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-193a-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-574-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-7111-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-365b-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-16-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-532-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-296-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-10b-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-182-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-20a-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-let-7b-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-652-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-30c-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-10a-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-17-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-365a-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-17-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-19a-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-320a-3p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-342-5p	ENST00000225388.9	ENSG00000108256	hyb	human
hsa-miR-25-3p	ENST00000240652.8	ENSG00000121351	hyb	human
hsa-miR-25-3p	ENST00000542023.1	ENSG00000121351	hyb	human
hsa-miR-320a-3p	ENST00000240651.14	ENSG00000121350	hyb	human
hsa-miR-92a-3p	ENST00000444129.7	ENSG00000004700	hyb	human
hsa-miR-1227-3p	ENST00000373610.8	ENSG00000084652	hyb	human
hsa-miR-92a-3p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-17-5p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-877-3p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-125a-5p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-193b-3p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-320a-3p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-let-7b-5p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-15b-5p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-196b-5p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-6807-3p	ENST00000373609.1	ENSG00000084652	hyb	human
hsa-miR-374b-5p	ENST00000328086.12	ENSG00000155592	hyb	human
hsa-miR-26a-5p	ENST00000265000.9	ENSG00000109586	hyb	human
hsa-miR-106b-5p	ENST00000229314.10	ENSG00000111711	hyb	human
hsa-miR-92a-3p	ENST00000527696.5	ENSG00000177963	hyb	human
hsa-miR-16-5p	ENST00000373548.8	ENSG00000116478	hyb	human
hsa-miR-92a-3p	ENST00000373548.8	ENSG00000116478	hyb	human
hsa-miR-27b-3p	ENST00000373548.8	ENSG00000116478	hyb	human
hsa-miR-30d-5p	ENST00000373548.8	ENSG00000116478	hyb	human
hsa-miR-615-3p	ENST00000373548.8	ENSG00000116478	hyb	human
hsa-miR-877-3p	ENST00000373548.8	ENSG00000116478	hyb	human
hsa-miR-1301-3p	ENST00000225512.6	ENSG00000108379	hyb	human
hsa-miR-149-5p	ENST00000324868.13	ENSG00000139131	hyb	human
hsa-miR-122-5p	ENST00000301037.11	ENSG00000167524	hyb	human
hsa-miR-17-5p	ENST00000301037.11	ENSG00000167524	hyb	human
hsa-miR-15a-5p	ENST00000301037.11	ENSG00000167524	hyb	human
hsa-miR-23b-3p	ENST00000301037.11	ENSG00000167524	hyb	human
hsa-miR-196b-5p	ENST00000301050.7	ENSG00000167535	hyb	human
hsa-miR-708-5p	ENST00000329421.8	ENSG00000175130	hyb	human
hsa-miR-331-3p	ENST00000329421.8	ENSG00000175130	hyb	human
hsa-miR-125b-5p	ENST00000329421.8	ENSG00000175130	hyb	human
hsa-miR-320a-3p	ENST00000541986.5	ENSG00000168679	hyb	human
hsa-miR-320a-3p	ENST00000369779.9	ENSG00000168679	hyb	human
hsa-miR-18a-3p	ENST00000330181.10	ENSG00000181625	hyb	human
hsa-miR-455-3p	ENST00000699355.1	ENSG00000105397	hyb	human
hsa-miR-221-3p	ENST00000602318.6	ENSG00000134248	hyb	human
hsa-miR-221-3p	ENST00000256644.8	ENSG00000134248	hyb	human
hsa-miR-15a-5p	ENST00000307885.4	ENSG00000174233	hyb	human
hsa-let-7a-5p	ENST00000548820.1	ENSG00000174233	hyb	human
hsa-miR-1296-5p	ENST00000314797.10	ENSG00000181789	hyb	human
hsa-miR-122-5p	ENST00000314797.10	ENSG00000181789	hyb	human
hsa-miR-19a-3p	ENST00000314797.10	ENSG00000181789	hyb	human
hsa-miR-27a-3p	ENST00000314797.10	ENSG00000181789	hyb	human
hsa-miR-20a-5p	ENST00000297532.11	ENSG00000164896	hyb	human
hsa-miR-331-3p	ENST00000297532.11	ENSG00000164896	hyb	human
hsa-miR-17-5p	ENST00000541603.6	ENSG00000051825	hyb	human
hsa-miR-122-5p	ENST00000541076.6	ENSG00000051825	hyb	human
hsa-miR-181a-5p	ENST00000541076.6	ENSG00000051825	hyb	human
hsa-miR-15b-5p	ENST00000541076.6	ENSG00000051825	hyb	human
hsa-miR-21-5p	ENST00000541076.6	ENSG00000051825	hyb	human
hsa-miR-122-5p	ENST00000606320.6	ENSG00000051825	hyb	human
hsa-miR-17-3p	ENST00000539024.5	ENSG00000051825	hyb	human
hsa-miR-122-5p	ENST00000542507.5	ENSG00000198492	hyb	human
hsa-miR-181b-5p	ENST00000373812.8	ENSG00000198492	hyb	human
hsa-miR-30c-5p	ENST00000373812.8	ENSG00000198492	hyb	human
hsa-miR-106b-5p	ENST00000373812.8	ENSG00000198492	hyb	human
hsa-miR-122-5p	ENST00000373812.8	ENSG00000198492	hyb	human
hsa-miR-615-3p	ENST00000373812.8	ENSG00000198492	hyb	human
hsa-miR-122-5p	ENST00000541996.5	ENSG00000198492	hyb	human
hsa-miR-25-3p	ENST00000576924.6	ENSG00000167978	hyb	human
hsa-miR-28-3p	ENST00000576924.6	ENSG00000167978	hyb	human
hsa-miR-1269b	ENST00000576924.6	ENSG00000167978	hyb	human
hsa-miR-454-3p	ENST00000576924.6	ENSG00000167978	hyb	human
hsa-miR-324-3p	ENST00000576924.6	ENSG00000167978	hyb	human
hsa-miR-18a-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-769-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-186-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-454-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-31-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-222-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-505-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-615-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-324-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-28-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-181b-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-30c-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-331-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-320a-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-455-3p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-504-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-744-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-769-5p	ENST00000301740.13	ENSG00000167978	hyb	human
hsa-miR-1249-3p	ENST00000699333.1	ENSG00000251369	hyb	human
hsa-miR-455-3p	ENST00000699333.1	ENSG00000251369	hyb	human
hsa-miR-877-3p	ENST00000383463.9	ENSG00000183624	hyb	human
hsa-miR-331-3p	ENST00000263702.11	ENSG00000116353	hyb	human
hsa-miR-125b-5p	ENST00000378313.7	ENSG00000188493	hyb	human
hsa-miR-769-3p	ENST00000378313.7	ENSG00000188493	hyb	human
hsa-miR-6879-3p	ENST00000243563.8	ENSG00000077312	hyb	human
hsa-miR-320c	ENST00000243563.8	ENSG00000077312	hyb	human
hsa-miR-92a-3p	ENST00000652466.1	ENSG00000111328	hyb	human
hsa-miR-18a-3p	ENST00000261692.7	ENSG00000111328	hyb	human
hsa-miR-20a-5p	ENST00000303697.8	ENSG00000170959	hyb	human
hsa-miR-26a-5p	ENST00000359626.10	ENSG00000198874	hyb	human
hsa-miR-93-3p	ENST00000262304.9	ENSG00000008710	hyb	human
hsa-miR-106b-5p	ENST00000262304.9	ENSG00000008710	hyb	human
hsa-miR-615-3p	ENST00000262304.9	ENSG00000008710	hyb	human
hsa-miR-324-5p	ENST00000262304.9	ENSG00000008710	hyb	human
hsa-miR-615-3p	ENST00000423118.5	ENSG00000008710	hyb	human
hsa-miR-34a-5p	ENST00000423118.5	ENSG00000008710	hyb	human
hsa-miR-324-5p	ENST00000423118.5	ENSG00000008710	hyb	human
hsa-miR-106b-5p	ENST00000388822.10	ENSG00000145388	hyb	human
hsa-miR-23a-3p	ENST00000263370.3	ENSG00000086544	hyb	human
hsa-miR-99a-5p	ENST00000420886.6	ENSG00000139697	hyb	human
hsa-miR-425-5p	ENST00000420886.6	ENSG00000139697	hyb	human
hsa-miR-188-5p	ENST00000420886.6	ENSG00000139697	hyb	human
hsa-miR-324-5p	ENST00000420886.6	ENSG00000139697	hyb	human
hsa-miR-99a-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-196a-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-92a-3p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-1-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-93-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-92b-3p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-6765-3p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-30e-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-188-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-324-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-16-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-378a-3p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-20a-5p	ENST00000267176.8	ENSG00000139697	hyb	human
hsa-miR-99a-5p	ENST00000602398.3	ENSG00000139697	hyb	human
hsa-miR-20a-5p	ENST00000602398.3	ENSG00000139697	hyb	human
hsa-miR-122-3p	ENST00000602398.3	ENSG00000139697	hyb	human
hsa-miR-23b-3p	ENST00000602398.3	ENSG00000139697	hyb	human
hsa-miR-122-5p	ENST00000382368.8	ENSG00000155034	hyb	human
hsa-miR-18a-5p	ENST00000382368.8	ENSG00000155034	hyb	human
hsa-miR-193b-3p	ENST00000382368.8	ENSG00000155034	hyb	human
hsa-miR-122-5p	ENST00000453700.7	ENSG00000155034	hyb	human
hsa-miR-92a-3p	ENST00000458142.1	ENSG00000155034	hyb	human
hsa-miR-17-5p	ENST00000452032.6	ENSG00000167807	hyb	human
hsa-miR-324-3p	ENST00000264428.9	ENSG00000109738	hyb	human
hsa-miR-16-5p	ENST00000253233.6	ENSG00000130921	hyb	human
hsa-miR-186-5p	ENST00000546132.2	ENSG00000130921	hyb	human
hsa-miR-16-5p	ENST00000679849.1	ENSG00000130921	hyb	human
hsa-miR-181b-5p	ENST00000543139.2	ENSG00000130921	hyb	human
hsa-miR-15b-5p	ENST00000308736.7	ENSG00000150990	hyb	human
hsa-miR-193b-3p	ENST00000308736.7	ENSG00000150990	hyb	human
hsa-miR-615-3p	ENST00000394439.5	ENSG00000138735	hyb	human
hsa-miR-877-3p	ENST00000294889.6	ENSG00000162817	hyb	human
hsa-miR-92b-3p	ENST00000324093.9	ENSG00000004399	hyb	human
hsa-miR-125b-5p	ENST00000324093.9	ENSG00000004399	hyb	human
hsa-miR-324-3p	ENST00000324093.9	ENSG00000004399	hyb	human
hsa-miR-192-3p	ENST00000649067.1	ENSG00000117593	hyb	human
hsa-miR-222-3p	ENST00000649689.2	ENSG00000117593	hyb	human
hsa-let-7d-5p	ENST00000649689.2	ENSG00000117593	hyb	human
hsa-miR-186-5p	ENST00000649689.2	ENSG00000117593	hyb	human
hsa-miR-19a-3p	ENST00000322652.10	ENSG00000178691	hyb	human
hsa-let-7e-5p	ENST00000322652.10	ENSG00000178691	hyb	human
hsa-miR-30c-5p	ENST00000322652.10	ENSG00000178691	hyb	human
hsa-miR-23b-3p	ENST00000322652.10	ENSG00000178691	hyb	human
hsa-miR-23a-3p	ENST00000341446.9	ENSG00000184992	hyb	human
hsa-let-7b-5p	ENST00000341446.9	ENSG00000184992	hyb	human
hsa-miR-31-5p	ENST00000341446.9	ENSG00000184992	hyb	human
hsa-miR-501-5p	ENST00000671775.2	ENSG00000184992	hyb	human
hsa-miR-17-5p	ENST00000671775.2	ENSG00000184992	hyb	human
hsa-miR-19b-3p	ENST00000671775.2	ENSG00000184992	hyb	human
hsa-miR-191-5p	ENST00000316519.11	ENSG00000081760	hyb	human
hsa-miR-17-5p	ENST00000473706.5	ENSG00000138092	hyb	human
hsa-miR-30e-5p	ENST00000260662.2	ENSG00000138092	hyb	human
hsa-miR-25-3p	ENST00000367696.7	ENSG00000135870	hyb	human
hsa-miR-19a-3p	ENST00000367696.7	ENSG00000135870	hyb	human
hsa-miR-877-5p	ENST00000367696.7	ENSG00000135870	hyb	human
hsa-miR-122-5p	ENST00000534855.5	ENSG00000115137	hyb	human
hsa-miR-122-5p	ENST00000264711.7	ENSG00000115137	hyb	human
hsa-miR-222-3p	ENST00000361183.8	ENSG00000198898	hyb	human
hsa-miR-122-5p	ENST00000682800.1	ENSG00000182923	hyb	human
hsa-miR-193b-3p	ENST00000357260.6	ENSG00000197852	hyb	human
hsa-miR-1296-5p	ENST00000679454.1	ENSG00000138031	hyb	human
hsa-miR-1301-3p	ENST00000679454.1	ENSG00000138031	hyb	human
hsa-miR-324-3p	ENST00000679454.1	ENSG00000138031	hyb	human
hsa-miR-421	ENST00000210187.11	ENSG00000167964	hyb	human
hsa-miR-196a-5p	ENST00000314845.7	ENSG00000110497	hyb	human
hsa-miR-331-3p	ENST00000683756.1	ENSG00000110497	hyb	human
hsa-miR-186-5p	ENST00000683756.1	ENSG00000110497	hyb	human
hsa-miR-26a-5p	ENST00000368026.11	ENSG00000158769	hyb	human
hsa-miR-17-5p	ENST00000621309.4	ENSG00000158769	hyb	human
hsa-miR-92a-3p	ENST00000266604.7	ENSG00000139233	hyb	human
hsa-miR-30c-5p	ENST00000266604.7	ENSG00000139233	hyb	human
hsa-miR-26a-5p	ENST00000322313.9	ENSG00000136709	hyb	human
hsa-miR-615-3p	ENST00000322313.9	ENSG00000136709	hyb	human
hsa-miR-877-3p	ENST00000322313.9	ENSG00000136709	hyb	human
hsa-miR-30e-5p	ENST00000393006.5	ENSG00000136709	hyb	human
hsa-miR-106b-5p	ENST00000393006.5	ENSG00000136709	hyb	human
hsa-miR-149-5p	ENST00000326181.11	ENSG00000131653	hyb	human
hsa-let-7a-5p	ENST00000326181.11	ENSG00000131653	hyb	human
hsa-miR-215-5p	ENST00000683345.1	ENSG00000154114	hyb	human
hsa-miR-92a-3p	ENST00000683345.1	ENSG00000154114	hyb	human
hsa-miR-374a-5p	ENST00000524726.1	ENSG00000154114	hyb	human
hsa-miR-1229-3p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-320a-3p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-186-5p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-122-5p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-193b-3p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-23b-3p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-96-5p	ENST00000272645.9	ENSG00000144231	hyb	human
hsa-miR-92b-3p	ENST00000368020.5	ENSG00000158773	hyb	human
hsa-miR-93-3p	ENST00000368021.7	ENSG00000158773	hyb	human
hsa-miR-149-5p	ENST00000368021.7	ENSG00000158773	hyb	human
hsa-miR-106b-5p	ENST00000259235.7	ENSG00000136715	hyb	human
hsa-miR-92a-3p	ENST00000396505.7	ENSG00000050165	hyb	human
hsa-miR-222-3p	ENST00000254695.13	ENSG00000132359	hyb	human
hsa-miR-652-3p	ENST00000254695.13	ENSG00000132359	hyb	human
hsa-miR-149-5p	ENST00000254695.13	ENSG00000132359	hyb	human
hsa-miR-122-5p	ENST00000309180.6	ENSG00000174946	hyb	human
hsa-let-7e-5p	ENST00000441564.7	ENSG00000125637	hyb	human
hsa-miR-326	ENST00000425441.5	ENSG00000160799	hyb	human
hsa-miR-320a-3p	ENST00000431657.5	ENSG00000179152	hyb	human
hsa-miR-93-3p	ENST00000368010.4	ENSG00000143256	hyb	human
hsa-miR-26a-5p	ENST00000368010.4	ENSG00000143256	hyb	human
hsa-miR-615-3p	ENST00000368010.4	ENSG00000143256	hyb	human
hsa-miR-210-3p	ENST00000368010.4	ENSG00000143256	hyb	human
hsa-miR-92a-3p	ENST00000699872.1	ENSG00000105486	hyb	human
hsa-miR-1229-3p	ENST00000699878.1	ENSG00000105486	hyb	human
hsa-miR-615-3p	ENST00000404826.7	ENSG00000146555	hyb	human
hsa-miR-92a-3p	ENST00000368008.5	ENSG00000158793	hyb	human
hsa-miR-10a-5p	ENST00000683050.1	ENSG00000175224	hyb	human
hsa-miR-210-3p	ENST00000683050.1	ENSG00000175224	hyb	human
hsa-miR-210-3p	ENST00000524625.5	ENSG00000175224	hyb	human
hsa-miR-221-3p	ENST00000546957.2	ENSG00000135392	hyb	human
hsa-miR-378a-5p	ENST00000546957.2	ENSG00000135392	hyb	human
hsa-miR-125b-5p	ENST00000546957.2	ENSG00000135392	hyb	human
hsa-miR-320a-3p	ENST00000546957.2	ENSG00000135392	hyb	human
hsa-miR-16-5p	ENST00000368006.8	ENSG00000158796	hyb	human
hsa-miR-615-3p	ENST00000368006.8	ENSG00000158796	hyb	human
hsa-miR-16-5p	ENST00000545495.5	ENSG00000158796	hyb	human
hsa-let-7b-5p	ENST00000545495.5	ENSG00000158796	hyb	human
hsa-miR-191-5p	ENST00000415365.5	ENSG00000136261	hyb	human
hsa-miR-378a-3p	ENST00000433922.6	ENSG00000136261	hyb	human
hsa-miR-191-5p	ENST00000630952.2	ENSG00000136261	hyb	human
hsa-miR-191-5p	ENST00000258761.8	ENSG00000136261	hyb	human
hsa-miR-122-5p	ENST00000506763.5	ENSG00000214367	hyb	human
hsa-miR-221-3p	ENST00000453386.7	ENSG00000136527	hyb	human
hsa-miR-196a-5p	ENST00000453386.7	ENSG00000136527	hyb	human
hsa-miR-30c-5p	ENST00000453386.7	ENSG00000136527	hyb	human
hsa-miR-17-5p	ENST00000453386.7	ENSG00000136527	hyb	human
hsa-miR-30e-5p	ENST00000453386.7	ENSG00000136527	hyb	human
hsa-miR-130b-3p	ENST00000358808.6	ENSG00000130779	hyb	human
hsa-miR-320a-3p	ENST00000620786.5	ENSG00000130779	hyb	human
hsa-miR-99a-5p	ENST00000404735.1	ENSG00000143947	hyb	human
hsa-miR-192-5p	ENST00000404735.1	ENSG00000143947	hyb	human
hsa-miR-17-5p	ENST00000404735.1	ENSG00000143947	hyb	human
hsa-miR-374a-5p	ENST00000404735.1	ENSG00000143947	hyb	human
hsa-miR-192-5p	ENST00000272317.11	ENSG00000143947	hyb	human
hsa-miR-374a-5p	ENST00000272317.11	ENSG00000143947	hyb	human
hsa-miR-378a-3p	ENST00000272317.11	ENSG00000143947	hyb	human
hsa-miR-30c-5p	ENST00000272317.11	ENSG00000143947	hyb	human
hsa-miR-26a-5p	ENST00000272317.11	ENSG00000143947	hyb	human
hsa-miR-23b-3p	ENST00000272317.11	ENSG00000143947	hyb	human
hsa-miR-769-5p	ENST00000682029.1	ENSG00000109265	hyb	human
hsa-let-7e-5p	ENST00000258742.10	ENSG00000136243	hyb	human
hsa-miR-186-5p	ENST00000258742.10	ENSG00000136243	hyb	human
hsa-miR-93-5p	ENST00000333503.8	ENSG00000184207	hyb	human
hsa-miR-122-5p	ENST00000326853.9	ENSG00000198203	hyb	human
hsa-miR-92a-3p	ENST00000415822.8	ENSG00000118855	hyb	human
hsa-miR-16-5p	ENST00000642900.1	ENSG00000174780	hyb	human
hsa-miR-1229-3p	ENST00000642900.1	ENSG00000174780	hyb	human
hsa-miR-320a-3p	ENST00000357066.8	ENSG00000172081	hyb	human
hsa-miR-186-5p	ENST00000357066.8	ENSG00000172081	hyb	human
hsa-miR-194-5p	ENST00000572919.1	ENSG00000262304	hyb	human
hsa-miR-106b-5p	ENST00000572919.1	ENSG00000262304	hyb	human
hsa-miR-30d-5p	ENST00000572919.1	ENSG00000262304	hyb	human
hsa-miR-542-3p	ENST00000572919.1	ENSG00000262304	hyb	human
hsa-miR-27a-3p	ENST00000572919.1	ENSG00000262304	hyb	human
hsa-miR-18a-5p	ENST00000432648.8	ENSG00000174574	hyb	human
hsa-miR-331-3p	ENST00000432648.8	ENSG00000174574	hyb	human
hsa-miR-320a-3p	ENST00000046640.9	ENSG00000040531	hyb	human
hsa-miR-1226-3p	ENST00000318709.9	ENSG00000105778	hyb	human
hsa-miR-19a-3p	ENST00000318709.9	ENSG00000105778	hyb	human
hsa-miR-23a-3p	ENST00000318709.9	ENSG00000105778	hyb	human
hsa-miR-26b-5p	ENST00000318709.9	ENSG00000105778	hyb	human
hsa-miR-1296-5p	ENST00000372969.8	ENSG00000168653	hyb	human
hsa-let-7e-5p	ENST00000372969.8	ENSG00000168653	hyb	human
hsa-miR-92a-3p	ENST00000372969.8	ENSG00000168653	hyb	human
hsa-miR-194-5p	ENST00000225519.5	ENSG00000197417	hyb	human
hsa-miR-615-3p	ENST00000225519.5	ENSG00000197417	hyb	human
hsa-miR-30d-5p	ENST00000225519.5	ENSG00000197417	hyb	human
hsa-miR-542-3p	ENST00000225519.5	ENSG00000197417	hyb	human
hsa-miR-30e-5p	ENST00000225519.5	ENSG00000197417	hyb	human
hsa-miR-324-5p	ENST00000611779.4	ENSG00000213977	hyb	human
hsa-miR-128-3p	ENST00000550383.1	ENSG00000257950	hyb	human
hsa-miR-92a-3p	ENST00000550383.1	ENSG00000257950	hyb	human
hsa-miR-193b-3p	ENST00000397133.2	ENSG00000127774	hyb	human
hsa-miR-20a-5p	ENST00000301729.9	ENSG00000167969	hyb	human
hsa-miR-122-5p	ENST00000588258.6	ENSG00000131944	hyb	human
hsa-miR-19b-3p	ENST00000588258.6	ENSG00000131944	hyb	human
hsa-miR-122-5p	ENST00000699960.1	ENSG00000131944	hyb	human
hsa-miR-324-3p	ENST00000309315.9	ENSG00000122515	hyb	human
hsa-miR-877-3p	ENST00000309315.9	ENSG00000122515	hyb	human
hsa-miR-877-3p	ENST00000441627.5	ENSG00000122515	hyb	human
hsa-miR-374a-5p	ENST00000642030.1	ENSG00000127530	hyb	human
hsa-miR-1296-5p	ENST00000397086.6	ENSG00000205937	hyb	human
hsa-miR-615-3p	ENST00000397086.6	ENSG00000205937	hyb	human
hsa-miR-6807-3p	ENST00000397086.6	ENSG00000205937	hyb	human
hsa-miR-222-3p	ENST00000313899.12	ENSG00000138668	hyb	human
hsa-miR-483-3p	ENST00000313899.12	ENSG00000138668	hyb	human
hsa-miR-92b-3p	ENST00000396037.9	ENSG00000111728	hyb	human
hsa-miR-15b-5p	ENST00000396037.9	ENSG00000111728	hyb	human
hsa-miR-483-3p	ENST00000594617.7	ENSG00000105650	hyb	human
hsa-miR-122-5p	ENST00000318789.11	ENSG00000114861	hyb	human
hsa-miR-20a-5p	ENST00000649528.3	ENSG00000114861	hyb	human
hsa-miR-122-5p	ENST00000649528.3	ENSG00000114861	hyb	human
hsa-miR-17-5p	ENST00000649528.3	ENSG00000114861	hyb	human
hsa-miR-26a-5p	ENST00000261402.7	ENSG00000074590	hyb	human
hsa-miR-196b-5p	ENST00000261402.7	ENSG00000074590	hyb	human
hsa-miR-20a-5p	ENST00000550746.5	ENSG00000121749	hyb	human
hsa-miR-122-5p	ENST00000304760.3	ENSG00000169291	hyb	human
hsa-miR-320a-3p	ENST00000683767.1	ENSG00000110693	hyb	human
hsa-miR-92a-3p	ENST00000683767.1	ENSG00000110693	hyb	human
hsa-miR-92a-3p	ENST00000655819.1	ENSG00000110693	hyb	human
hsa-miR-122-5p	ENST00000410026.7	ENSG00000173559	hyb	human
hsa-miR-374a-5p	ENST00000410026.7	ENSG00000173559	hyb	human
hsa-miR-149-5p	ENST00000367975.7	ENSG00000143252	hyb	human
hsa-miR-320a-3p	ENST00000367975.7	ENSG00000143252	hyb	human
hsa-miR-130a-3p	ENST00000367975.7	ENSG00000143252	hyb	human
hsa-miR-615-3p	ENST00000367975.7	ENSG00000143252	hyb	human
hsa-miR-877-3p	ENST00000367975.7	ENSG00000143252	hyb	human
hsa-miR-93-3p	ENST00000325418.5	ENSG00000177602	hyb	human
hsa-miR-615-3p	ENST00000325418.5	ENSG00000177602	hyb	human
hsa-miR-193b-3p	ENST00000325418.5	ENSG00000177602	hyb	human
